workload_id,timestamp_s,workload_class,priority,cpu_request,memory_request_gb,network_request_mbps,storage_request_gb,estimated_duration_s,latency_budget_ms,energy_sensitivity,edge_locality,semantic_description,stress_regime
workload-000000,38.99082,TC,3,5.1551,18.3142,239.5292,8.5259,3.05218,317.0351,0.7631,0.1407,throughput-centric batch workload with high compute and energy sensitivity; priority=3; regime=normal; cpu=5.16; memory_gb=18.31; latency_budget_ms=317.0; energy_sensitivity=0.76; edge_locality=0.14,normal
workload-000325,5466.0515,HB,2,4.3986,12.3321,604.9215,1.5301,0.65939,245.7515,0.41,0.3251,hybrid microservice chain with variable compute and latency demand; priority=2; regime=normal; cpu=4.40; memory_gb=12.33; latency_budget_ms=245.8; energy_sensitivity=0.41; edge_locality=0.33,normal
workload-000326,5472.2989,TX,3,0.6145,6.8455,365.1932,0.7507,0.36399,89.4569,0.2265,0.5424,transactional service requiring stable latency and low jitter; priority=3; regime=normal; cpu=0.61; memory_gb=6.85; latency_budget_ms=89.5; energy_sensitivity=0.23; edge_locality=0.54,normal
workload-000327,5476.8312,TC,2,7.1603,5.6766,846.3442,16.0435,3.69103,323.4018,0.9333,0.0485,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=normal; cpu=7.16; memory_gb=5.68; latency_budget_ms=323.4; energy_sensitivity=0.93; edge_locality=0.05,normal
workload-000328,5495.65429,TC,2,4.6806,14.5671,152.7933,2.8928,1.88638,274.1522,0.8364,0.1535,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=normal; cpu=4.68; memory_gb=14.57; latency_budget_ms=274.2; energy_sensitivity=0.84; edge_locality=0.15,normal
workload-000329,5506.03115,TX,1,1.5321,1.8937,188.13,2.8637,0.48155,121.0923,0.2719,0.6597,transactional service requiring stable latency and low jitter; priority=1; regime=normal; cpu=1.53; memory_gb=1.89; latency_budget_ms=121.1; energy_sensitivity=0.27; edge_locality=0.66,normal
workload-000330,5517.13878,HB,3,5.0363,2.427,728.3184,4.189,1.81377,181.4115,0.599,0.335,hybrid microservice chain with variable compute and latency demand; priority=3; regime=normal; cpu=5.04; memory_gb=2.43; latency_budget_ms=181.4; energy_sensitivity=0.60; edge_locality=0.34,normal
workload-000331,5556.3013,TC,1,3.2715,4.9497,749.6647,13.8044,2.87674,267.4198,0.7996,0.0028,throughput-centric batch workload with high compute and energy sensitivity; priority=1; regime=normal; cpu=3.27; memory_gb=4.95; latency_budget_ms=267.4; energy_sensitivity=0.80; edge_locality=0.00,normal
workload-000332,5556.67297,LS,1,2.1953,4.264,222.0791,0.803,0.38547,59.7495,0.3743,0.8412,latency-sensitive stream requiring edge locality and rapid response; priority=1; regime=normal; cpu=2.20; memory_gb=4.26; latency_budget_ms=59.7; energy_sensitivity=0.37; edge_locality=0.84,normal
workload-000333,5586.95762,TC,3,7.2106,5.6957,289.9843,13.1008,1.22589,272.4668,0.7728,0.2553,throughput-centric batch workload with high compute and energy sensitivity; priority=3; regime=normal; cpu=7.21; memory_gb=5.70; latency_budget_ms=272.5; energy_sensitivity=0.77; edge_locality=0.26,normal
workload-000334,5608.31776,TX,3,1.3812,3.7359,231.2857,2.6145,0.35931,118.244,0.376,0.5034,transactional service requiring stable latency and low jitter; priority=3; regime=normal; cpu=1.38; memory_gb=3.74; latency_budget_ms=118.2; energy_sensitivity=0.38; edge_locality=0.50,normal
workload-000335,5629.8413,LS,2,0.9549,0.9748,124.2097,0.6063,0.20508,56.138,0.5244,0.9223,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=normal; cpu=0.95; memory_gb=0.97; latency_budget_ms=56.1; energy_sensitivity=0.52; edge_locality=0.92,normal
workload-000336,5650.78351,TX,1,1.3998,3.3601,400.7759,1.5958,0.17511,122.8052,0.2072,0.5639,transactional service requiring stable latency and low jitter; priority=1; regime=normal; cpu=1.40; memory_gb=3.36; latency_budget_ms=122.8; energy_sensitivity=0.21; edge_locality=0.56,normal
workload-000337,5668.86043,HB,3,3.0861,6.0369,134.8937,9.1808,0.42059,210.3847,0.7929,0.4245,hybrid microservice chain with variable compute and latency demand; priority=3; regime=normal; cpu=3.09; memory_gb=6.04; latency_budget_ms=210.4; energy_sensitivity=0.79; edge_locality=0.42,normal
workload-000338,5674.33095,TC,3,4.4991,19.0052,694.5408,9.2228,0.97804,256.1434,0.8902,0.2899,throughput-centric batch workload with high compute and energy sensitivity; priority=3; regime=normal; cpu=4.50; memory_gb=19.01; latency_budget_ms=256.1; energy_sensitivity=0.89; edge_locality=0.29,normal
workload-000339,5679.94074,HB,1,5.1771,5.7878,404.7359,7.7136,1.29058,181.166,0.7502,0.7278,hybrid microservice chain with variable compute and latency demand; priority=1; regime=normal; cpu=5.18; memory_gb=5.79; latency_budget_ms=181.2; energy_sensitivity=0.75; edge_locality=0.73,normal
workload-000340,5717.58977,TX,2,1.9431,2.2549,374.9056,1.7115,0.29603,109.8188,0.3026,0.669,transactional service requiring stable latency and low jitter; priority=2; regime=normal; cpu=1.94; memory_gb=2.25; latency_budget_ms=109.8; energy_sensitivity=0.30; edge_locality=0.67,normal
workload-000341,5740.81731,TC,1,7.047,10.2774,382.8536,14.5052,2.44612,245.1104,0.7936,0.1089,throughput-centric batch workload with high compute and energy sensitivity; priority=1; regime=normal; cpu=7.05; memory_gb=10.28; latency_budget_ms=245.1; energy_sensitivity=0.79; edge_locality=0.11,normal
workload-000342,5742.51002,TX,1,3.167,6.9914,101.7696,1.9981,0.48281,118.517,0.2738,0.6433,transactional service requiring stable latency and low jitter; priority=1; regime=normal; cpu=3.17; memory_gb=6.99; latency_budget_ms=118.5; energy_sensitivity=0.27; edge_locality=0.64,normal
workload-000343,5754.72909,LS,2,0.6563,1.0157,279.8833,0.9575,0.20666,40.9497,0.5135,0.9969,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=normal; cpu=0.66; memory_gb=1.02; latency_budget_ms=40.9; energy_sensitivity=0.51; edge_locality=1.00,normal
workload-000344,5781.26192,TC,2,5.7663,10.6635,541.9524,16.4455,2.34831,231.1308,0.804,0.0329,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=normal; cpu=5.77; memory_gb=10.66; latency_budget_ms=231.1; energy_sensitivity=0.80; edge_locality=0.03,normal
workload-000345,5816.21997,HB,2,1.0887,11.2195,716.7209,3.8578,1.36958,107.285,0.4536,0.3293,hybrid microservice chain with variable compute and latency demand; priority=2; regime=normal; cpu=1.09; memory_gb=11.22; latency_budget_ms=107.3; energy_sensitivity=0.45; edge_locality=0.33,normal
workload-000346,5823.03715,TX,2,1.8375,4.5167,382.6174,0.714,0.44171,86.5548,0.3702,0.5995,transactional service requiring stable latency and low jitter; priority=2; regime=normal; cpu=1.84; memory_gb=4.52; latency_budget_ms=86.6; energy_sensitivity=0.37; edge_locality=0.60,normal
workload-000347,5832.27405,HB,2,5.1632,5.386,328.2276,1.1013,0.45879,224.9553,0.6557,0.3562,hybrid microservice chain with variable compute and latency demand; priority=2; regime=normal; cpu=5.16; memory_gb=5.39; latency_budget_ms=225.0; energy_sensitivity=0.66; edge_locality=0.36,normal
workload-000348,5867.23129,HB,3,1.0698,7.96,713.2943,8.8376,2.24149,258.886,0.4632,0.4349,hybrid microservice chain with variable compute and latency demand; priority=3; regime=normal; cpu=1.07; memory_gb=7.96; latency_budget_ms=258.9; energy_sensitivity=0.46; edge_locality=0.43,normal
workload-000349,5916.49153,TX,1,0.9958,3.532,404.8047,1.5803,0.60573,107.5281,0.3919,0.4074,transactional service requiring stable latency and low jitter; priority=1; regime=normal; cpu=1.00; memory_gb=3.53; latency_budget_ms=107.5; energy_sensitivity=0.39; edge_locality=0.41,normal
workload-000350,5917.05203,TX,3,0.8856,5.8827,294.8147,1.5888,0.16727,100.5872,0.2667,0.3571,transactional service requiring stable latency and low jitter; priority=3; regime=normal; cpu=0.89; memory_gb=5.88; latency_budget_ms=100.6; energy_sensitivity=0.27; edge_locality=0.36,normal
workload-000351,5920.80959,LS,3,2.5474,1.019,248.4222,0.8183,0.13881,57.8834,0.3813,0.8332,latency-sensitive stream requiring edge locality and rapid response; priority=3; regime=normal; cpu=2.55; memory_gb=1.02; latency_budget_ms=57.9; energy_sensitivity=0.38; edge_locality=0.83,normal
workload-000352,5921.73634,HB,2,4.0155,4.5438,685.4049,3.5105,0.94552,106.7353,0.5288,0.4752,hybrid microservice chain with variable compute and latency demand; priority=2; regime=normal; cpu=4.02; memory_gb=4.54; latency_budget_ms=106.7; energy_sensitivity=0.53; edge_locality=0.48,normal
workload-000353,5929.07069,TX,3,0.939,3.0459,292.6414,1.7859,0.38527,110.8079,0.4913,0.3025,transactional service requiring stable latency and low jitter; priority=3; regime=normal; cpu=0.94; memory_gb=3.05; latency_budget_ms=110.8; energy_sensitivity=0.49; edge_locality=0.30,normal
workload-000354,5974.82087,TC,1,2.9496,17.6893,338.636,19.8411,3.4871,286.1173,0.7898,0.2546,throughput-centric batch workload with high compute and energy sensitivity; priority=1; regime=normal; cpu=2.95; memory_gb=17.69; latency_budget_ms=286.1; energy_sensitivity=0.79; edge_locality=0.25,normal
workload-000355,5982.6462,TC,1,2.5014,15.7673,487.3703,6.3581,2.0765,273.8257,0.7542,0.2682,throughput-centric batch workload with high compute and energy sensitivity; priority=1; regime=normal; cpu=2.50; memory_gb=15.77; latency_budget_ms=273.8; energy_sensitivity=0.75; edge_locality=0.27,normal
workload-000356,5986.92298,HB,2,4.3787,12.6375,742.9587,4.8657,0.52937,104.8429,0.8257,0.5747,hybrid microservice chain with variable compute and latency demand; priority=2; regime=normal; cpu=4.38; memory_gb=12.64; latency_budget_ms=104.8; energy_sensitivity=0.83; edge_locality=0.57,normal
workload-000357,6001.70385,TX,2,2.7133,6.1992,172.4136,0.6247,0.50029,80.1642,0.2593,0.3999,transactional service requiring stable latency and low jitter; priority=2; regime=normal; cpu=2.71; memory_gb=6.20; latency_budget_ms=80.2; energy_sensitivity=0.26; edge_locality=0.40,normal
workload-000358,6008.36818,LS,1,1.7872,3.8196,352.3918,0.6034,0.25117,49.2943,0.6386,0.8707,latency-sensitive stream requiring edge locality and rapid response; priority=1; regime=normal; cpu=1.79; memory_gb=3.82; latency_budget_ms=49.3; energy_sensitivity=0.64; edge_locality=0.87,normal
workload-000359,6014.11249,TX,3,1.1087,3.9183,442.2953,2.7401,0.37885,93.1557,0.4695,0.45,transactional service requiring stable latency and low jitter; priority=3; regime=normal; cpu=1.11; memory_gb=3.92; latency_budget_ms=93.2; energy_sensitivity=0.47; edge_locality=0.45,normal
workload-000360,6024.03018,HB,2,5.8867,10.3736,721.6887,5.0009,1.02138,131.3865,0.7928,0.546,hybrid microservice chain with variable compute and latency demand; priority=2; regime=normal; cpu=5.89; memory_gb=10.37; latency_budget_ms=131.4; energy_sensitivity=0.79; edge_locality=0.55,normal
workload-000361,6059.85366,LS,2,2.3294,4.2669,428.736,0.1024,0.34018,53.8982,0.6209,0.9268,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=normal; cpu=2.33; memory_gb=4.27; latency_budget_ms=53.9; energy_sensitivity=0.62; edge_locality=0.93,normal
workload-000362,6080.267,HB,2,2.9183,10.547,502.958,3.0941,1.75287,248.8443,0.6258,0.7151,hybrid microservice chain with variable compute and latency demand; priority=2; regime=normal; cpu=2.92; memory_gb=10.55; latency_budget_ms=248.8; energy_sensitivity=0.63; edge_locality=0.72,normal
workload-000363,6083.83821,TX,1,1.9989,2.6208,228.063,2.5722,0.27079,101.0598,0.4627,0.2746,transactional service requiring stable latency and low jitter; priority=1; regime=normal; cpu=2.00; memory_gb=2.62; latency_budget_ms=101.1; energy_sensitivity=0.46; edge_locality=0.27,normal
workload-000364,6112.13481,HB,3,3.5569,11.4571,78.7016,2.7781,0.99742,138.1429,0.6573,0.815,hybrid microservice chain with variable compute and latency demand; priority=3; regime=normal; cpu=3.56; memory_gb=11.46; latency_budget_ms=138.1; energy_sensitivity=0.66; edge_locality=0.82,normal
workload-000365,6129.90544,TX,2,2.9386,2.0164,70.3181,2.291,0.37024,100.2311,0.4752,0.2808,transactional service requiring stable latency and low jitter; priority=2; regime=normal; cpu=2.94; memory_gb=2.02; latency_budget_ms=100.2; energy_sensitivity=0.48; edge_locality=0.28,normal
workload-000366,6166.1378,LS,1,2.1968,1.7714,304.5926,0.3297,0.1158,39.1462,0.5487,0.8712,latency-sensitive stream requiring edge locality and rapid response; priority=1; regime=normal; cpu=2.20; memory_gb=1.77; latency_budget_ms=39.1; energy_sensitivity=0.55; edge_locality=0.87,normal
workload-000367,6178.42387,LS,2,0.5084,0.8161,575.2493,0.6656,0.3711,57.027,0.5844,0.7813,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=normal; cpu=0.51; memory_gb=0.82; latency_budget_ms=57.0; energy_sensitivity=0.58; edge_locality=0.78,normal
workload-000368,6403.40119,TX,2,2.3382,6.8047,233.7099,1.4113,0.13578,102.0466,0.4882,0.5673,transactional service requiring stable latency and low jitter; priority=2; regime=normal; cpu=2.34; memory_gb=6.80; latency_budget_ms=102.0; energy_sensitivity=0.49; edge_locality=0.57,normal
workload-000369,6423.74542,LS,1,1.3816,1.2506,429.0154,1.3677,0.11085,46.3854,0.3532,0.7514,latency-sensitive stream requiring edge locality and rapid response; priority=1; regime=normal; cpu=1.38; memory_gb=1.25; latency_budget_ms=46.4; energy_sensitivity=0.35; edge_locality=0.75,normal
workload-000370,6444.05768,TX,2,2.6014,5.0886,435.8018,1.7538,0.24547,124.6468,0.3138,0.4213,transactional service requiring stable latency and low jitter; priority=2; regime=normal; cpu=2.60; memory_gb=5.09; latency_budget_ms=124.6; energy_sensitivity=0.31; edge_locality=0.42,normal
workload-000371,6451.61495,TX,3,0.6831,5.2362,374.6292,2.4831,0.2273,112.3884,0.3184,0.5822,transactional service requiring stable latency and low jitter; priority=3; regime=normal; cpu=0.68; memory_gb=5.24; latency_budget_ms=112.4; energy_sensitivity=0.32; edge_locality=0.58,normal
workload-000372,6454.27219,TX,2,0.7615,5.3717,292.8724,1.7955,0.26631,115.516,0.4153,0.6411,transactional service requiring stable latency and low jitter; priority=2; regime=normal; cpu=0.76; memory_gb=5.37; latency_budget_ms=115.5; energy_sensitivity=0.42; edge_locality=0.64,normal
workload-000373,6457.59646,TC,2,6.1173,4.3187,325.6148,7.6976,3.57843,276.7859,0.8345,0.0039,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=normal; cpu=6.12; memory_gb=4.32; latency_budget_ms=276.8; energy_sensitivity=0.83; edge_locality=0.00,normal
workload-000374,6465.5691,TX,3,1.5086,4.8281,314.6058,2.745,0.37314,81.3598,0.3005,0.2599,transactional service requiring stable latency and low jitter; priority=3; regime=normal; cpu=1.51; memory_gb=4.83; latency_budget_ms=81.4; energy_sensitivity=0.30; edge_locality=0.26,normal
workload-000375,6476.48833,TC,1,2.784,8.6798,277.3074,14.8163,1.23476,292.5046,0.7783,0.3175,throughput-centric batch workload with high compute and energy sensitivity; priority=1; regime=normal; cpu=2.78; memory_gb=8.68; latency_budget_ms=292.5; energy_sensitivity=0.78; edge_locality=0.32,normal
workload-000376,6482.45588,TX,2,1.8574,5.0548,102.0505,1.5917,0.67936,100.7862,0.3176,0.3553,transactional service requiring stable latency and low jitter; priority=2; regime=normal; cpu=1.86; memory_gb=5.05; latency_budget_ms=100.8; energy_sensitivity=0.32; edge_locality=0.36,normal
workload-000377,6492.02882,LS,2,2.5021,1.2644,504.1901,0.7175,0.26683,35.0616,0.6452,0.8992,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=normal; cpu=2.50; memory_gb=1.26; latency_budget_ms=35.1; energy_sensitivity=0.65; edge_locality=0.90,normal
workload-000378,6540.78979,TC,2,5.3539,4.6378,758.1331,9.5012,3.13847,273.9906,0.8969,0.1401,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=normal; cpu=5.35; memory_gb=4.64; latency_budget_ms=274.0; energy_sensitivity=0.90; edge_locality=0.14,normal
workload-000379,6565.50808,LS,2,2.1816,4.2026,400.524,0.2241,0.11006,58.2675,0.4207,0.9879,latency-sensitive stream requiring edge locality and rapid response; priority=2; regime=normal; cpu=2.18; memory_gb=4.20; latency_budget_ms=58.3; energy_sensitivity=0.42; edge_locality=0.99,normal
workload-000380,6582.43725,HB,1,2.787,10.8599,82.4196,6.0851,0.39902,203.5632,0.7059,0.7811,hybrid microservice chain with variable compute and latency demand; priority=1; regime=normal; cpu=2.79; memory_gb=10.86; latency_budget_ms=203.6; energy_sensitivity=0.71; edge_locality=0.78,normal
workload-000381,6589.07675,HB,3,2.2883,12.1467,394.4664,4.826,1.977,197.7569,0.898,0.7894,hybrid microservice chain with variable compute and latency demand; priority=3; regime=normal; cpu=2.29; memory_gb=12.15; latency_budget_ms=197.8; energy_sensitivity=0.90; edge_locality=0.79,normal
workload-000382,6589.99637,TX,2,2.6228,3.5182,343.761,2.7566,0.563,117.9613,0.3103,0.6079,transactional service requiring stable latency and low jitter; priority=2; regime=normal; cpu=2.62; memory_gb=3.52; latency_budget_ms=118.0; energy_sensitivity=0.31; edge_locality=0.61,normal
workload-000383,6599.98676,TC,2,7.1077,14.434,820.7906,13.8737,3.06992,325.7182,0.996,0.1693,throughput-centric batch workload with high compute and energy sensitivity; priority=2; regime=normal; cpu=7.11; memory_gb=14.43; latency_budget_ms=325.7; energy_sensitivity=1.00; edge_locality=0.17,normal
workload-000384,6637.29516,TX,1,0.6216,6.704,342.2056,0.6311,0.6858,113.8764,0.3004,0.386,transactional service requiring stable latency and low jitter; priority=1; regime=normal; cpu=0.62; memory_gb=6.70; latency_budget_ms=113.9; energy_sensitivity=0.30; edge_locality=0.39,normal
workload-000385,6663.77487,TX,2,2.8186,5.3751,214.6281,3.1577,0.40764,100.4941,0.2825,0.5791,transactional service requiring stable latency and low jitter; priority=2; regime=normal; cpu=2.82; memory_gb=5.38; latency_budget_ms=100.5; energy_sensitivity=0.28; edge_locality=0.58,normal
